Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Cross, AR",5037,0,4135,0,0,0,4074,0,0,0,4072,0,0,0,4032,0,0,0,4034,0,0,0,4057,0,0,0,3915,0,0,0,3962,0,0,0,3828,0,0,0,3770,0,0
"Dallas, AR",5039,0,1794,0,0,0,1782,0,0,0,1766,0,0,0,1721,0,0,0,1673,0,0,0,1620,0,0,0,1590,0,0,0,1168,0,0,0,1177,0,0,0,1131,0,0
"Desha, AR",5041,0,3928,0,0,0,3796,0,0,0,3638,0,0,0,3517,0,0,0,3417,0,0,0,3236,0,0,0,3071,0,0,0,3306,0,0,0,3229,0,0,0,3047,0,0
"Drew, AR",5043,0,3375,0,0,0,3261,0,0,0,3298,0,0,0,3320,0,0,0,3231,0,0,0,3211,0,0,0,3199,0,0,0,3352,0,0,0,3390,0,0,0,3353,0,0
"Faulkner, AR",5045,0,13522,0,0,0,13745,0,0,0,14020,0,0,0,14243,0,0,0,14362,0,0,0,14676,0,0,0,15105,0,0,0,15554,0,0,0,16180,0,0,0,16742,0,0
"Franklin, AR",5047,0,3604,0,0,0,3614,0,0,0,3634,0,0,0,3610,0,0,0,3601,0,0,0,3548,0,0,0,3533,0,0,0,3345,0,0,0,3341,0,0,0,2797,0,0
"Fulton, AR",5049,0,1685,0,0,0,1717,0,0,0,1712,0,0,0,1643,0,0,0,1643,0,0,0,1632,0,0,0,1569,0,0,0,1571,0,0,0,1612,0,0,0,1652,0,0
"Garland, AR",5051,0,12522,0,0,0,12851,0,0,0,12773,0,0,0,12651,0,0,0,12785,0,0,0,12811,0,0,0,13220,0,0,0,13359,0,0,0,13878,0,0,0,13770,0,0
"Grant, AR",5053,0,4423,0,0,0,4462,0,0,0,4546,0,0,0,4630,0,0,0,4689,0,0,0,4636,0,0,0,4651,0,0,0,4787,0,0,0,4872,0,0,0,4854,0,0
"Greene, AR",5055,0,6318,0,0,0,6385,0,0,0,6410,0,0,0,6442,0,0,0,6539,0,0,0,6577,0,0,0,6680,0,0,0,7024,0,0,0,7326,0,0,0,7286,0,0
"Hempstead, AR",5057,0,4377,0,0,0,4306,0,0,0,4123,0,0,0,4043,0,0,0,4006,0,0,0,3944,0,0,0,3922,0,0,0,4103,0,0,0,4139,0,0,0,4082,0,0
"Hot Spring, AR",5059,0,5665,0,0,0,5676,0,0,0,5603,0,0,0,5543,0,0,0,5528,0,0,0,5531,0,0,0,5449,0,0,0,5512,0,0,0,5573,0,0,0,5471,0,0
"Howard, AR",5061,0,3102,0,0,0,3123,0,0,0,3105,0,0,0,3115,0,0,0,3063,0,0,0,3036,0,0,0,2944,0,0,0,3090,0,0,0,3136,0,0,0,3081,0,0
"Independence, AR",5063,0,5929,0,0,0,5957,0,0,0,5902,0,0,0,5786,0,0,0,5573,0,0,0,5638,0,0,0,5688,0,0,0,5863,0,0,0,5898,0,0,0,5980,0,0
"Izard, AR",5065,0,2040,0,0,0,2031,0,0,0,2021,0,0,0,1998,0,0,0,1962,0,0,0,1905,0,0,0,1904,0,0,0,1880,0,0,0,1906,0,0,0,1899,0,0
"Jackson, AR",5067,0,2948,0,0,0,2889,0,0,0,2794,0,0,0,2735,0,0,0,2654,0,0,0,2613,0,0,0,2516,0,0,0,2566,0,0,0,2594,0,0,0,3185,0,0
"Jefferson, AR",5069,0,18462,0,0,0,18266,0,0,0,15449,0,0,0,15095,0,0,0,14923,0,0,0,14667,0,0,0,14206,0,0,0,14269,0,0,0,14353,0,0,0,13828,0,0
"Johnson, AR",5071,0,3905,0,0,0,4046,0,0,0,4067,0,0,0,4108,0,0,0,4012,0,0,0,4007,0,0,0,4134,0,0,0,4019,0,0,0,4118,0,0,0,4225,0,0
"Lafayette, AR",5073,0,1816,0,0,0,1752,0,0,0,1671,0,0,0,1615,0,0,0,1549,0,0,0,1522,0,0,0,1376,0,0,0,1387,0,0,0,1357,0,0,0,1330,0,0
"Lawrence, AR",5075,0,3433,0,0,0,3386,0,0,0,3353,0,0,0,3268,0,0,0,3244,0,0,0,3216,0,0,0,3228,0,0,0,3293,0,0,0,3331,0,0,0,3281,0,0
"Lee, AR",5077,0,2076,0,0,0,2125,0,0,0,1998,0,0,0,1900,0,0,0,1874,0,0,0,1747,0,0,0,1569,0,0,0,1557,0,0,0,1526,0,0,0,1460,0,0
"Lincoln, AR",5079,0,2225,0,0,0,2219,0,0,0,2203,0,0,0,2127,0,0,0,2085,0,0,0,2048,0,0,0,2038,0,0,0,1802,0,0,0,1800,0,0,0,1814,0,0
"Little River, AR",5081,0,2353,0,0,0,2280,0,0,0,2164,0,0,0,2105,0,0,0,2095,0,0,0,2174,0,0,0,2208,0,0,0,2262,0,0,0,2206,0,0,0,2146,0,0
"Logan, AR",5083,0,3771,0,0,0,3765,0,0,0,3686,0,0,0,3579,0,0,0,3553,0,0,0,3550,0,0,0,3505,0,0,0,3499,0,0,0,3627,0,0,0,4226,0,0
"Lonoke, AR",5085,0,10315,0,0,0,10421,0,0,0,10531,0,0,0,10733,0,0,0,10697,0,0,0,10692,0,0,0,11180,0,0,0,11716,0,0,0,12340,0,0,0,12804,0,0
"Madison, AR",5087,0,2653,0,0,0,2672,0,0,0,2632,0,0,0,2671,0,0,0,2663,0,0,0,2589,0,0,0,2677,0,0,0,2497,0,0,0,2491,0,0,0,2498,0,0
"Marion, AR",5089,0,2417,0,0,0,2372,0,0,0,2385,0,0,0,2326,0,0,0,2307,0,0,0,2288,0,0,0,2222,0,0,0,1928,0,0,0,1919,0,0,0,1909,0,0
"Miller, AR",5091,0,7169,0,0,0,7123,0,0,0,6930,0,0,0,6686,0,0,0,6596,0,0,0,6665,0,0,0,6442,0,0,0,6463,0,0,0,6828,0,0,0,6670,0,0
"Mississippi, AR",5093,0,10763,0,0,0,10318,0,0,0,10216,0,0,0,9940,0,0,0,9850,0,0,0,9664,0,0,0,9202,0,0,0,9034,0,0,0,9076,0,0,0,8997,0,0
"Monroe, AR",5095,0,2160,0,0,0,2150,0,0,0,2050,0,0,0,1995,0,0,0,1927,0,0,0,1882,0,0,0,1760,0,0,0,1707,0,0,0,1703,0,0,0,1581,0,0
"Montgomery, AR",5097,0,1468,0,0,0,1448,0,0,0,1424,0,0,0,1424,0,0,0,1395,0,0,0,1408,0,0,0,1484,0,0,0,1221,0,0,0,1262,0,0,0,1193,0,0
"Nevada, AR",5099,0,2017,0,0,0,2008,0,0,0,1985,0,0,0,1953,0,0,0,1928,0,0,0,1884,0,0,0,1857,0,0,0,1524,0,0,0,1499,0,0,0,1487,0,0
"Newton, AR",5101,0,1473,0,0,0,1486,0,0,0,1420,0,0,0,1424,0,0,0,1345,0,0,0,1286,0,0,0,1262,0,0,0,1378,0,0,0,1410,0,0,0,1354,0,0
"Ouachita, AR",5103,0,6039,0,0,0,5862,0,0,0,5673,0,0,0,5546,0,0,0,5373,0,0,0,5078,0,0,0,4817,0,0,0,5324,0,0,0,5221,0,0,0,5051,0,0
"Perry, AR",5105,0,1894,0,0,0,1939,0,0,0,1868,0,0,0,1816,0,0,0,1844,0,0,0,1833,0,0,0,1799,0,0,0,1743,0,0,0,1733,0,0,0,1756,0,0
"Phillips, AR",5107,0,6287,0,0,0,6264,0,0,0,6084,0,0,0,5935,0,0,0,5775,0,0,0,5472,0,0,0,5210,0,0,0,5126,0,0,0,5187,0,0,0,4930,0,0
"Pike, AR",5109,0,2240,0,0,0,2229,0,0,0,2216,0,0,0,2225,0,0,0,2299,0,0,0,2239,0,0,0,2300,0,0,0,2383,0,0,0,2424,0,0,0,1329,0,0
"Poinsett, AR",5111,0,5129,0,0,0,5014,0,0,0,4869,0,0,0,4853,0,0,0,4783,0,0,0,4695,0,0,0,4665,0,0,0,4802,0,0,0,4770,0,0,0,4745,0,0
"Polk, AR",5113,0,3806,0,0,0,3760,0,0,0,3694,0,0,0,3663,0,0,0,3606,0,0,0,3552,0,0,0,3652,0,0,0,4042,0,0,0,4128,0,0,0,4033,0,0
"Pope, AR",5115,0,9612,0,0,0,9781,0,0,0,9650,0,0,0,9638,0,0,0,9571,0,0,0,9531,0,0,0,9499,0,0,0,9634,0,0,0,9927,0,0,0,9910,0,0
"Prairie, AR",5117,0,1613,0,0,0,1635,0,0,0,1577,0,0,0,1577,0,0,0,1558,0,0,0,1529,0,0,0,1405,0,0,0,1339,0,0,0,1349,0,0,0,1344,0,0
"Pulaski, AR",5119,0,54793,0,0,0,54519,0,0,0,53427,0,0,0,53588,0,0,0,53360,0,0,0,53581,0,0,0,53449,0,0,0,54356,0,0,0,55614,0,0,0,56012,0,0
"Randolph, AR",5121,0,2997,0,0,0,2950,0,0,0,2984,0,0,0,2913,0,0,0,2893,0,0,0,2825,0,0,0,2774,0,0,0,2441,0,0,0,2456,0,0,0,3009,0,0
"St. Francis, AR",5123,0,6389,0,0,0,6306,0,0,0,6024,0,0,0,5873,0,0,0,5018,0,0,0,5527,0,0,0,5358,0,0,0,5341,0,0,0,5318,0,0,0,5060,0,0
"Saline, AR",5125,0,11965,0,0,0,12097,0,0,0,12051,0,0,0,12062,0,0,0,12201,0,0,0,12339,0,0,0,12539,0,0,0,12796,0,0,0,13269,0,0,0,13565,0,0
"Scott, AR",5127,0,1710,0,0,0,1721,0,0,0,1672,0,0,0,1679,0,0,0,1665,0,0,0,1663,0,0,0,1695,0,0,0,1697,0,0,0,1835,0,0,0,2892,0,0
"Searcy, AR",5129,0,1465,0,0,0,1400,0,0,0,1401,0,0,0,1389,0,0,0,1318,0,0,0,1250,0,0,0,1250,0,0,0,1795,0,0,0,1764,0,0,0,1751,0,0
"Sebastian, AR",5131,0,18770,0,0,0,18700,0,0,0,18494,0,0,0,18579,0,0,0,18747,0,0,0,18608,0,0,0,18916,0,0,0,19108,0,0,0,19828,0,0,0,19142,0,0
"Sevier, AR",5133,0,2971,0,0,0,3006,0,0,0,3036,0,0,0,3013,0,0,0,3038,0,0,0,3083,0,0,0,3242,0,0,0,3417,0,0,0,3361,0,0,0,3352,0,0
"Sharp, AR",5135,0,3158,0,0,0,3082,0,0,0,3069,0,0,0,3060,0,0,0,3081,0,0,0,3033,0,0,0,3243,0,0,0,3598,0,0,0,3447,0,0,0,2938,0,0
"Stone, AR",5137,0,1850,0,0,0,1876,0,0,0,1793,0,0,0,1767,0,0,0,1719,0,0,0,1734,0,0,0,1684,0,0,0,1716,0,0,0,1758,0,0,0,1702,0,0
"Union, AR",5139,0,9016,0,0,0,8872,0,0,0,8790,0,0,0,8574,0,0,0,8399,0,0,0,8257,0,0,0,8010,0,0,0,8160,0,0,0,8216,0,0,0,8034,0,0
"Van Buren, AR",5141,0,2430,0,0,0,2414,0,0,0,2422,0,0,0,2399,0,0,0,2461,0,0,0,2380,0,0,0,2383,0,0,0,2425,0,0,0,2461,0,0,0,2416,0,0
"Washington, AR",5143,0,24357,0,0,0,24803,0,0,0,25112,0,0,0,25586,0,0,0,26579,0,0,0,27193,0,0,0,29418,0,0,0,30667,0,0,0,32565,0,0,0,33836,0,0
"White, AR",5145,0,11592,0,0,0,11532,0,0,0,11440,0,0,0,11481,0,0,0,11545,0,0,0,11565,0,0,0,11815,0,0,0,11963,0,0,0,12310,0,0,0,12515,0,0
"Woodruff, AR",5147,0,1714,0,0,0,1705,0,0,0,1615,0,0,0,1555,0,0,0,1535,0,0,0,1475,0,0,0,1379,0,0,0,1384,0,0,0,1388,0,0,0,664,0,0
"Yell, AR",5149,0,3916,0,0,0,3881,0,0,0,3930,0,0,0,3917,0,0,0,4013,0,0,0,3977,0,0,0,4063,0,0,0,4258,0,0,0,4314,0,0,0,4334,0,0
CALIFORNIA,6000,0,5614060,0,0,0,5728378,0,0,0,5844111,0,0,0,5953225,0,0,0,6051710,0,0,0,6148158,0,0,0,6298928,0,0,0,6322189,0,0,0,6312103,0,0,0,6287004,0,0
"Alameda, CA",6001,0,205991,0,0,0,210412,0,0,0,214301,0,0,0,217632,0,0,0,218992,0,0,0,217591,0,0,0,216822,0,0,0,215801,0,0,0,214271,0,0,0,213497,0,0
"Alpine, CA",6003,0,164,0,0,0,140,0,0,0,125,0,0,0,123,0,0,0,150,0,0,0,163,0,0,0,148,0,0,0,141,0,0,0,133,0,0,0,138,0,0
"Amador, CA",6005,0,4837,0,0,0,4948,0,0,0,5691,0,0,0,5617,0,0,0,5526,0,0,0,5535,0,0,0,5357,0,0,0,5356,0,0,0,5303,0,0,0,5201,0,0
"Butte, CA",6007,0,35177,0,0,0,35304,0,0,0,35290,0,0,0,35083,0,0,0,34433,0,0,0,34454,0,0,0,33768,0,0,0,33385,0,0,0,33192,0,0,0,32827,0,0
"Calaveras, CA",6009,0,7469,0,0,0,6882,0,0,0,6876,0,0,0,7003,0,0,0,6967,0,0,0,6886,0,0,0,6843,0,0,0,6913,0,0,0,6861,0,0,0,6828,0,0
"Colusa, CA",6011,0,4265,0,0,0,4327,0,0,0,4288,0,0,0,4344,0,0,0,4275,0,0,0,4353,0,0,0,4384,0,0,0,4478,0,0,0,4504,0,0,0,4771,0,0
"Contra Costa, CA",6013,0,147025,0,0,0,150534,0,0,0,154019,0,0,0,156743,0,0,0,159714,0,0,0,161742,0,0,0,165562,0,0,0,166024,0,0,0,165785,0,0,0,166099,0,0
"Del Norte, CA",6015,0,5471,0,0,0,5275,0,0,0,5274,0,0,0,5093,0,0,0,4834,0,0,0,5005,0,0,0,5434,0,0,0,5209,0,0,0,5042,0,0,0,4642,0,0
"El Dorado, CA",6017,0,29084,0,0,0,29006,0,0,0,28864,0,0,0,28602,0,0,0,28795,0,0,0,29104,0,0,0,29072,0,0,0,29368,0,0,0,29332,0,0,0,29417,0,0
"Fresno, CA",6019,0,173869,0,0,0,174924,0,0,0,177213,0,0,0,178962,0,0,0,181110,0,0,0,185790,0,0,0,190744,0,0,0,191464,0,0,0,192528,0,0,0,193881,0,0
"Glenn, CA",6021,0,6206,0,0,0,6167,0,0,0,6215,0,0,0,6234,0,0,0,6167,0,0,0,6055,0,0,0,6063,0,0,0,5977,0,0,0,5945,0,0,0,5706,0,0
"Humboldt, CA",6023,0,22023,0,0,0,21878,0,0,0,22209,0,0,0,21127,0,0,0,21195,0,0,0,20569,0,0,0,20220,0,0,0,19814,0,0,0,19244,0,0,0,18245,0,0
"Imperial, CA",6025,0,32237,0,0,0,32394,0,0,0,32898,0,0,0,33004,0,0,0,33216,0,0,0,33781,0,0,0,34749,0,0,0,35720,0,0,0,36057,0,0,0,36293,0,0
"Inyo, CA",6027,0,3514,0,0,0,3500,0,0,0,3426,0,0,0,3350,0,0,0,3404,0,0,0,3371,0,0,0,3265,0,0,0,3265,0,0,0,3112,0,0,0,3047,0,0
"Kern, CA",6029,0,140038,0,0,0,141619,0,0,0,143671,0,0,0,146097,0,0,0,147988,0,0,0,150790,0,0,0,160157,0,0,0,165817,0,0,0,170362,0,0,0,171347,0,0
"Kings, CA",6031,0,24352,0,0,0,24799,0,0,0,25018,0,0,0,25155,0,0,0,25364,0,0,0,25820,0,0,0,26846,0,0,0,27080,0,0,0,27330,0,0,0,27984,0,0
"Lake, CA",6033,0,10187,0,0,0,10069,0,0,0,9911,0,0,0,9950,0,0,0,10163,0,0,0,10451,0,0,0,10416,0,0,0,10325,0,0,0,10224,0,0,0,10091,0,0
"Lassen, CA",6035,0,5635,0,0,0,5530,0,0,0,5518,0,0,0,5331,0,0,0,5335,0,0,0,5214,0,0,0,6174,0,0,0,5933,0,0,0,5690,0,0,0,5198,0,0
"Los Angeles, CA",6037,0,1549833,0,0,0,1583283,0,0,0,1617764,0,0,0,1650948,0,0,0,1681787,0,0,0,1711034,0,0,0,1742873,0,0,0,1734124,0,0,0,1708064,0,0,0,1672932,0,0
"Madera, CA",6039,0,24132,0,0,0,24016,0,0,0,24343,0,0,0,24465,0,0,0,24780,0,0,0,25560,0,0,0,27188,0,0,0,27821,0,0,0,28229,0,0,0,28960,0,0
"Marin, CA",6041,0,27706,0,0,0,28179,0,0,0,28793,0,0,0,28789,0,0,0,28703,0,0,0,28709,0,0,0,28506,0,0,0,28443,0,0,0,28764,0,0,0,29081,0,0
"Mariposa, CA",6043,0,2781,0,0,0,2779,0,0,0,2807,0,0,0,2733,0,0,0,2619,0,0,0,2704,0,0,0,2561,0,0,0,2491,0,0,0,2417,0,0,0,2374,0,0
"Mendocino, CA",6045,0,15963,0,0,0,15920,0,0,0,15800,0,0,0,15659,0,0,0,15358,0,0,0,15172,0,0,0,14679,0,0,0,14407,0,0,0,14068,0,0,0,13688,0,0
"Merced, CA",6047,0,48277,0,0,0,49068,0,0,0,49732,0,0,0,50549,0,0,0,51595,0,0,0,53062,0,0,0,54541,0,0,0,55615,0,0,0,56521,0,0,0,56766,0,0
"Modoc, CA",6049,0,2329,0,0,0,2241,0,0,0,2098,0,0,0,2046,0,0,0,2255,0,0,0,2360,0,0,0,2302,0,0,0,2237,0,0,0,2146,0,0,0,1607,0,0
"Mono, CA",6051,0,1938,0,0,0,1948,0,0,0,2109,0,0,0,2070,0,0,0,2140,0,0,0,2257,0,0,0,2233,0,0,0,2235,0,0,0,2312,0,0,0,2517,0,0
"Monterey, CA",6053,0,66385,0,0,0,68265,0,0,0,69534,0,0,0,71186,0,0,0,72529,0,0,0,73416,0,0,0,73780,0,0,0,71971,0,0,0,70374,0,0,0,69886,0,0
"Napa, CA",6055,0,18714,0,0,0,18977,0,0,0,19303,0,0,0,19381,0,0,0,19341,0,0,0,19461,0,0,0,19765,0,0,0,19654,0,0,0,19908,0,0,0,20133,0,0
"Nevada, CA",6057,0,13652,0,0,0,13456,0,0,0,13280,0,0,0,13749,0,0,0,14272,0,0,0,14611,0,0,0,15119,0,0,0,14797,0,0,0,14691,0,0,0,18351,0,0
"Orange, CA",6059,0,442927,0,0,0,458489,0,0,0,471404,0,0,0,483360,0,0,0,494178,0,0,0,503351,0,0,0,515464,0,0,0,513744,0,0,0,510114,0,0,0,503836,0,0
"Placer, CA",6061,0,46797,0,0,0,49102,0,0,0,52306,0,0,0,54079,0,0,0,55531,0,0,0,58228,0,0,0,61718,0,0,0,62666,0,0,0,63742,0,0,0,61310,0,0
"Plumas, CA",6063,0,3705,0,0,0,3630,0,0,0,3540,0,0,0,3471,0,0,0,3406,0,0,0,3380,0,0,0,3156,0,0,0,3086,0,0,0,2905,0,0,0,2755,0,0
"Riverside, CA",6065,0,277801,0,0,0,285980,0,0,0,295229,0,0,0,307489,0,0,0,319910,0,0,0,333330,0,0,0,364857,0,0,0,380964,0,0,0,395183,0,0,0,413059,0,0
"Sacramento, CA",6067,0,200477,0,0,0,205000,0,0,0,209598,0,0,0,214340,0,0,0,223039,0,0,0,228905,0,0,0,235269,0,0,0,238385,0,0,0,239026,0,0,0,237498,0,0
"San Benito, CA",6069,0,10000,0,0,0,10479,0,0,0,10912,0,0,0,11135,0,0,0,11501,0,0,0,11549,0,0,0,11674,0,0,0,11737,0,0,0,11607,0,0,0,11550,0,0
"San Bernardino, CA",6071,0,347061,0,0,0,356204,0,0,0,364942,0,0,0,373896,0,0,0,380830,0,0,0,394096,0,0,0,419084,0,0,0,423780,0,0,0,427631,0,0,0,427414,0,0
"San Diego, CA",6073,0,449463,0,0,0,460949,0,0,0,470494,0,0,0,480017,0,0,0,488377,0,0,0,494588,0,0,0,499355,0,0,0,498186,0,0,0,495228,0,0,0,494004,0,0
"San Francisco, CA",6075,0,62149,0,0,0,61950,0,0,0,62101,0,0,0,62041,0,0,0,61766,0,0,0,60894,0,0,0,59414,0,0,0,58735,0,0,0,57703,0,0,0,56881,0,0
"San Joaquin, CA",6077,0,108494,0,0,0,110587,0,0,0,114141,0,0,0,117382,0,0,0,122349,0,0,0,127354,0,0,0,131769,0,0,0,135262,0,0,0,136254,0,0,0,136739,0,0
"San Luis Obispo, CA",6079,0,36117,0,0,0,36369,0,0,0,37126,0,0,0,37622,0,0,0,37561,0,0,0,37693,0,0,0,36795,0,0,0,36361,0,0,0,35971,0,0,0,35553,0,0
"San Mateo, CA",6081,0,91954,0,0,0,92763,0,0,0,92901,0,0,0,92285,0,0,0,91205,0,0,0,89415,0,0,0,88477,0,0,0,88273,0,0,0,88047,0,0,0,88413,0,0
"Santa Barbara, CA",6083,0,62201,0,0,0,63322,0,0,0,64500,0,0,0,65429,0,0,0,66012,0,0,0,66489,0,0,0,67517,0,0,0,67551,0,0,0,67225,0,0,0,66490,0,0
"Santa Clara, CA",6085,0,248377,0,0,0,252207,0,0,0,253367,0,0,0,254782,0,0,0,254004,0,0,0,248777,0,0,0,251811,0,0,0,253065,0,0,0,254622,0,0,0,256502,0,0
"Santa Cruz, CA",6087,0,39248,0,0,0,39707,0,0,0,40512,0,0,0,40706,0,0,0,40462,0,0,0,39954,0,0,0,39140,0,0,0,38358,0,0,0,38555,0,0,0,38062,0,0
"Shasta, CA",6089,0,30742,0,0,0,30769,0,0,0,30484,0,0,0,30272,0,0,0,30440,0,0,0,30552,0,0,0,29689,0,0,0,29455,0,0,0,29357,0,0,0,28843,0,0
"Sierra, CA",6091,0,861,0,0,0,1615,0,0,0,2995,0,0,0,3305,0,0,0,1621,0,0,0,764,0,0,0,669,0,0,0,609,0,0,0,558,0,0,0,532,0,0
"Siskiyou, CA",6093,0,8592,0,0,0,8277,0,0,0,7939,0,0,0,7586,0,0,0,7423,0,0,0,7156,0,0,0,6852,0,0,0,6932,0,0,0,6480,0,0,0,6881,0,0
"Solano, CA",6095,0,69175,0,0,0,70465,0,0,0,71610,0,0,0,72575,0,0,0,73061,0,0,0,73310,0,0,0,71737,0,0,0,71489,0,0,0,70424,0,0,0,71288,0,0
"Sonoma, CA",6097,0,70132,0,0,0,70967,0,0,0,71644,0,0,0,72034,0,0,0,73689,0,0,0,72867,0,0,0,72799,0,0,0,72289,0,0,0,71868,0,0,0,71413,0,0
"Stanislaus, CA",6099,0,90755,0,0,0,91612,0,0,0,93426,0,0,0,95090,0,0,0,97297,0,0,0,100536,0,0,0,104697,0,0,0,106043,0,0,0,106767,0,0,0,106809,0,0
"Sutter, CA",6101,0,15302,0,0,0,15589,0,0,0,15724,0,0,0,15840,0,0,0,16091,0,0,0,16233,0,0,0,16976,0,0,0,17435,0,0,0,17771,0,0,0,19137,0,0
"Tehama, CA",6103,0,11172,0,0,0,11038,0,0,0,10952,0,0,0,10889,0,0,0,10786,0,0,0,10989,0,0,0,11083,0,0,0,11075,0,0,0,11149,0,0,0,11212,0,0
"Trinity, CA",6105,0,2454,0,0,0,2387,0,0,0,2298,0,0,0,2227,0,0,0,2204,0,0,0,2150,0,0,0,2101,0,0,0,2004,0,0,0,2007,0,0,0,1936,0,0
"Tulare, CA",6107,0,83633,0,0,0,83875,0,0,0,84723,0,0,0,84938,0,0,0,85664,0,0,0,86952,0,0,0,90230,0,0,0,92126,0,0,0,93424,0,0,0,94294,0,0
"Tuolumne, CA",6109,0,8107,0,0,0,8484,0,0,0,8219,0,0,0,8079,0,0,0,7947,0,0,0,7722,0,0,0,7601,0,0,0,7669,0,0,0,7733,0,0,0,7418,0,0
"Ventura, CA",6111,0,127481,0,0,0,130954,0,0,0,134535,0,0,0,137410,0,0,0,140156,0,0,0,142664,0,0,0,145316,0,0,0,144585,0,0,0,143533,0,0,0,142488,0,0
"Yolo, CA",6113,0,25932,0,0,0,26442,0,0,0,26946,0,0,0,28117,0,0,0,28646,0,0,0,29099,0,0,0,29321,0,0,0,29429,0,0,0,29460,0,0,0,29494,0,0
"Yuba, CA",6115,0,13697,0,0,0,13326,0,0,0,13173,0,0,0,15804,0,0,0,13547,0,0,0,14141,0,0,0,14786,0,0,0,15031,0,0,0,15350,0,0,0,13686,0,0
COLORADO,8000,0,673438,0,0,0,687167,0,0,0,699135,0,0,0,708109,0,0,0,724508,0,0,0,742145,0,0,0,756912,0,0,0,765976,0,0,0,779826,0,0,0,793569,0,0
"Adams, CO",8001,0,54398,0,0,0,55641,0,0,0,57067,0,0,0,58629,0,0,0,60663,0,0,0,63340,0,0,0,67798,0,0,0,70680,0,0,0,73328,0,0,0,74157,0,0
"Alamosa, CO",8003,0,2797,0,0,0,2822,0,0,0,2824,0,0,0,2729,0,0,0,2760,0,0,0,2770,0,0,0,2789,0,0,0,2588,0,0,0,2593,0,0,0,2483,0,0
"Arapahoe, CO",8005,0,89197,0,0,0,90745,0,0,0,93168,0,0,0,94421,0,0,0,96485,0,0,0,99386,0,0,0,102305,0,0,0,102711,0,0,0,104270,0,0,0,105359,0,0
"Archuleta, CO",8007,0,1483,0,0,0,1510,0,0,0,1552,0,0,0,1525,0,0,0,1558,0,0,0,1565,0,0,0,1553,0,0,0,1577,0,0,0,1690,0,0,0,1689,0,0
"Baca, CO",8009,0,876,0,0,0,911,0,0,0,908,0,0,0,898,0,0,0,918,0,0,0,969,0,0,0,1103,0,0,0,1145,0,0,0,2673,0,0,0,5009,0,0
"Bent, CO",8011,0,1017,0,0,0,985,0,0,0,1035,0,0,0,972,0,0,0,974,0,0,0,935,0,0,0,859,0,0,0,877,0,0,0,876,0,0,0,819,0,0
"Boulder, CO",8013,0,43107,0,0,0,44065,0,0,0,45409,0,0,0,45844,0,0,0,47246,0,0,0,48818,0,0,0,49523,0,0,0,50229,0,0,0,51318,0,0,0,52301,0,0
"Broomfield, CO",8014,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0
"Chaffee, CO",8015,0,2265,0,0,0,2206,0,0,0,2199,0,0,0,2282,0,0,0,2270,0,0,0,2219,0,0,0,2151,0,0,0,2152,0,0,0,2102,0,0,0,2112,0,0
"Cheyenne, CO",8017,0,493,0,0,0,495,0,0,0,463,0,0,0,435,0,0,0,472,0,0,0,419,0,0,0,375,0,0,0,372,0,0,0,341,0,0,0,345,0,0
"Clear Creek, CO",8019,0,1449,0,0,0,1426,0,0,0,1438,0,0,0,1390,0,0,0,1327,0,0,0,1285,0,0,0,1216,0,0,0,1154,0,0,0,1076,0,0,0,1060,0,0
"Conejos, CO",8021,0,2058,0,0,0,2051,0,0,0,2014,0,0,0,1977,0,0,0,1959,0,0,0,1903,0,0,0,1902,0,0,0,1877,0,0,0,1869,0,0,0,1830,0,0
"Costilla, CO",8023,0,770,0,0,0,753,0,0,0,670,0,0,0,637,0,0,0,631,0,0,0,619,0,0,0,464,0,0,0,557,0,0,0,550,0,0,0,535,0,0
"Crowley, CO",8025,0,642,0,0,0,637,0,0,0,616,0,0,0,637,0,0,0,610,0,0,0,594,0,0,0,603,0,0,0,579,0,0,0,568,0,0,0,515,0,0
"Custer, CO",8027,0,448,0,0,0,430,0,0,0,423,0,0,0,433,0,0,0,471,0,0,0,473,0,0,0,493,0,0,0,527,0,0,0,522,0,0,0,522,0,0
"Delta, CO",8029,0,4676,0,0,0,4678,0,0,0,4665,0,0,0,4595,0,0,0,4799,0,0,0,5002,0,0,0,5087,0,0,0,5141,0,0,0,5248,0,0,0,5348,0,0
"Denver, CO",8031,0,66331,0,0,0,68171,0,0,0,68790,0,0,0,69693,0,0,0,71164,0,0,0,72677,0,0,0,72433,0,0,0,72744,0,0,0,73024,0,0,0,75632,0,0
